"","time","author","title","link"
"220","2019-04-18 13:08:00","Portfolio","Belenyúl a kormány a felnõttképzésbe","https://www.portfolio.hu/gazdasag/20190418/belenyul-a-kormany-a-felnottkepzesbe-321513"
"221","2019-04-17 11:26:00","Turzó Ádám Pál","Már nem az egyszerû informatikusok hiányoznak Magyarországról","https://www.portfolio.hu/uzlet/20190417/mar-nem-az-egyszeru-informatikusok-hianyoznak-magyarorszagrol-321137"
"222","2019-04-10 14:28:00","Portfolio","Ipar 4.0: aki most nem lép, behozhatatlan hátrányba kerül","https://www.portfolio.hu/uzlet/20190410/ipar-40-aki-most-nem-lep-behozhatatlan-hatranyba-kerul-320523"
"223","2019-04-04 12:12:00","MTI","Drónpilóták, mesterséges intelligencia technikusok - Új szakmák születnek a technológiai fejlõdéssel","https://www.portfolio.hu/short/20190404/dronpilotak-mesterseges-intelligencia-technikusok-uj-szakmak-szuletnek-a-technologiai-fejlodessel-319825"
"224","2019-04-01 16:11:00","Portfolio","Globális távközlési konferenciát rendez idén Magyarország","https://www.portfolio.hu/uzlet/20190401/globalis-tavkozlesi-konferenciat-rendez-iden-magyarorszag-319399"
"225","2019-03-26 10:48:00","Huszák Dániel","Szép csendben felépíti a jövõ mintaállamát egy apró európai ország","https://www.portfolio.hu/uzlet/20190326/szep-csendben-felepiti-a-jovo-mintaallamat-egy-apro-europai-orszag-318551"
"226","2019-03-21 12:31:00","Portfolio","Több mint egy évtized után letaszították a csúcsról az Apple-t","https://www.portfolio.hu/uzlet/20190321/tobb-mint-egy-evtized-utan-letaszitottak-a-csucsrol-az-apple-t-318215"
"227","2019-03-21 05:23:00","Huszák Dániel","Elképesztõ felfordulást hozhat a lakásbiztosításoknál egy magyar hátterû cég","https://www.portfolio.hu/bank/20190321/elkepeszto-felfordulast-hozhat-a-lakasbiztositasoknal-egy-magyar-hatteru-ceg-318085"
"228","2019-03-13 16:40:00","András Bence","A pénz a tárcádban nem más, mint valaki adóssága","https://www.portfolio.hu/prof/20190313/a-penz-a-tarcadban-nem-mas-mint-valaki-adossaga-315077"
"229","2019-03-13 09:47:00","Portfolio","Te döntenél 200 millió euró befektetésérõl egy szoftver tanácsa alapján?","https://www.portfolio.hu/ingatlan/20190313/te-dontenel-200-millio-euro-befekteteserol-egy-szoftver-tanacsa-alapjan-317317"
"230","2019-02-21 15:10:00","Portfolio","Mesterséges intelligencia központot nyitott Budapesten a Continental","https://www.portfolio.hu/uzlet/20190221/mesterseges-intelligencia-kozpontot-nyitott-budapesten-a-continental-314969"
"231","2019-02-18 11:33:00","Portfolio","Christopher Mattheisen lesz a Microsoft Magyarország vezetõje","https://www.portfolio.hu/uzlet/20190218/christopher-mattheisen-lesz-a-microsoft-magyarorszag-vezetoje-314455"
"232","2019-02-13 15:15:00","Budai Ákos","Ezek a trendek forgatják fel az ingatlanosok világát 2019-ben","https://www.portfolio.hu/ingatlan/20190213/ezek-a-trendek-forgatjak-fel-az-ingatlanosok-vilagat-2019-ben-313445"
"233","2019-01-18 17:30:00","András Bence","A szendvics, ami szerint brutálisan erõsödhet a forint","https://www.portfolio.hu/prof/20190118/a-szendvics-ami-szerint-brutalisan-erosodhet-a-forint-310545"
"234","2019-01-09 09:31:00","Portfolio","Hadiiparba száll be egy magyar tõzsdei cég","https://www.portfolio.hu/uzlet/20190109/hadiiparba-szall-be-egy-magyar-tozsdei-ceg-309875"
"235","2019-01-07 09:30:00","Pásztor Roxána, Ditróy Gergely","Felhõ alapú csapatmunkáé a jövõ a magyar építõiparban","https://www.portfolio.hu/ingatlan/20190107/felho-alapu-csapatmunkae-a-jovo-a-magyar-epitoiparban-309327"
"236","2019-01-03 08:35:00","Portfolio","Landolt a Hold ismeretlen, ""sötét"" oldalán egy ûrszonda","https://www.portfolio.hu/short/20190103/landolt-a-hold-ismeretlen-sotet-oldalan-egy-urszonda-309273"
"237","2018-12-27 10:11:00","Portfolio","Mi lesz a magyar bankokkal 2019-ben? Megszólal a kilenc vezér","https://www.portfolio.hu/bank/20181227/mi-lesz-a-magyar-bankokkal-2019-ben-megszolal-a-kilenc-vezer-308649"
"238","2018-12-14 16:20:00","Portfolio","Íme a technológia, ami megmenti a világot, és megmondja, mit vegyél karácsonyra","https://www.portfolio.hu/uzlet/20181214/ime-a-technologia-ami-megmenti-a-vilagot-es-megmondja-mit-vegyel-karacsonyra-307767"
"239","2018-12-14 16:16:00","Portfolio","Vakrepülnek a magyar cégek, de néhány lépéssel sokkal sikeresebbek lehetnek","https://www.portfolio.hu/unios-forrasok/20181214/vakrepulnek-a-magyar-cegek-de-nehany-lepessel-sokkal-sikeresebbek-lehetnek-307931"
"240","2018-12-12 16:02:00","András Bence","Az Isten szerelmére: nincs olyan, hogy fizetõképes kereslet","https://www.portfolio.hu/prof/20181212/az-isten-szerelmere-nincs-olyan-hogy-fizetokepes-kereslet-307509"
"241","2018-12-02 15:15:00","Huszák Dániel","Világraszóló húzásra készül Putyin gigabankja","https://www.portfolio.hu/bank/20181202/vilagraszolo-huzasra-keszul-putyin-gigabankja-304358"
"242","2018-11-26 15:12:00","Portfolio","Jönnek a robotközjegyzõk és a virtuális ügyvédek? + videó","https://www.portfolio.hu/uzlet/20181126/jonnek-a-robotkozjegyzok-es-a-virtualis-ugyvedek-video-305471"
"243","2018-11-25 17:10:00","Réti, Várszegi és Társai Ügyvédi Iroda","Beindul a GVH: a digitális gazdaságban tesznek rendet","https://www.portfolio.hu/uzlet/20181125/beindul-a-gvh-a-digitalis-gazdasagban-tesznek-rendet-305025"
"244","2018-11-22 09:27:00","Portfolio","Trump végre elárulta, kinek köszönhetõ valójában az üzemanyagár csökkenése","https://www.portfolio.hu/uzlet/20181122/trump-vegre-elarulta-kinek-koszonheto-valojaban-az-uzemanyagar-csokkenese-305243"
"245","2018-11-21 18:24:00","Portfolio","Trump nagyon boldog lett","https://www.portfolio.hu/uzlet/20181121/trump-nagyon-boldog-lett-305193"
"246","2018-11-15 11:11:00","Portfolio","A robotok máris legyõztek minket","https://www.portfolio.hu/uzlet/20181115/a-robotok-maris-legyoztek-minket-304452"
"247","2018-11-15 09:58:00","Portfolio","Hamarosan Magyarországon is végigsöpörhet a mobilfizetési forradalom","https://www.portfolio.hu/uzlet/20181115/hamarosan-magyarorszagon-is-vegigsoporhet-a-mobilfizetesi-forradalom-304426"
"248","2018-11-13 13:16:00","Portfolio","Súlyos következményei lehetnek az egészségbiztosítási adókedvezmény megszüntetésének","https://www.portfolio.hu/gazdasag/20181113/sulyos-kovetkezmenyei-lehetnek-az-egeszsegbiztositasi-adokedvezmeny-megszuntetesenek-304188"
"249","2018-11-12 16:51:00","Portfolio","Donald Trump már tudja, miért esnek az amerikai tõzsdék","https://www.portfolio.hu/uzlet/20181112/donald-trump-mar-tudja-miert-esnek-az-amerikai-tozsdek-304074"
"250","2018-11-09 11:15:00","MTI","Kínai jegybankelnök: jót tesz nekünk is a Kína-KKE-együttmûködés","https://www.portfolio.hu/gazdasag/20181109/kinai-jegybankelnok-jot-tesz-nekunk-is-a-kina-kke-egyuttmukodes-303822"
"251","2018-11-06 08:15:00","Portfolio","Mi lesz velünk, tényleg kevesebb kórházra lesz szükség?","https://www.portfolio.hu/gazdasag/20181106/mi-lesz-velunk-tenyleg-kevesebb-korhazra-lesz-szukseg-303310"
"252","2018-10-31 08:07:00","András Bence","Kipusztítottuk a gerinces állatvilág 60%-át","https://www.portfolio.hu/prof/20181031/kipusztitottuk-a-gerinces-allatvilag-60-at-302894"
"253","2018-10-27 09:55:00","Ságodi Attila, KPMG","Fájni fog a magyar cégeknek: még a TOP 50-be sem sikerült bekerülnünk","https://www.portfolio.hu/uzlet/20181027/fajni-fog-a-magyar-cegeknek-meg-a-top-50-be-sem-sikerult-bekerulnunk-302560"
"254","2018-10-26 14:30:00","Portfolio","Hogyan forgatja fel az egészségügyet a digitalizáció? Jön a válasz!","https://www.portfolio.hu/gazdasag/20181026/hogyan-forgatja-fel-az-egeszsegugyet-a-digitalizacio-jon-a-valasz-302518"
"255","2018-10-18 13:59:00","Portfolio","Nem csak a robotok jelentik az ipar 4.0-át","https://www.portfolio.hu/uzlet/20181018/nem-csak-a-robotok-jelentik-az-ipar-40-at-301796"
"256","2018-10-10 12:26:00","Portfolio","Ötödik éve szárnyal az ingatlanpiac - Meddig tarthat a lendület?","https://www.portfolio.hu/ingatlan/20181010/otodik-eve-szarnyal-az-ingatlanpiac-meddig-tarthat-a-lendulet-298050"
"257","2018-10-05 11:04:00","András Bence","A grafikon, ami életeket mentett","https://www.portfolio.hu/prof/20181005/a-grafikon-ami-eleteket-mentett-299542"
"258","2018-10-04 17:22:00","Portfolio","Most igazán jó technológiai startupnak lenni","https://www.portfolio.hu/uzlet/20181004/most-igazan-jo-technologiai-startupnak-lenni-300220"
"259","2018-10-01 05:00:00","Portfolio","Nemzetközi szakmai konferenciák és továbbképzések (x)","https://www.portfolio.hu/premium/20181001/nemzetkozi-szakmai-konferenciak-es-tovabbkepzesek-298810"
"260","2018-09-24 05:00:00","Portfolio","A diszrupció, mint befektetési terep négy dimenzióval leírható (x)","https://www.portfolio.hu/premium/20180924/a-diszrupcio-mint-befektetesi-terep-negy-dimenzioval-leirhato-298266"
"261","2018-09-12 08:33:00","Portfolio","Te magadra tetoválnád a kedvenc pizzád logóját, ha 100 évig évente 100 ingyen pizzát kapnál?","https://www.portfolio.hu/short/20180912/te-magadra-tetovalnad-a-kedvenc-pizzad-logojat-ha-100-evig-evente-100-ingyen-pizzat-kapnal-297518"
"262","2018-08-23 13:51:00","Ablonczy Balázs, SAP","Csak egy út van számunkra, hogy megverjük az USA-t és Kínát","https://www.portfolio.hu/gazdasag/20180823/csak-egy-ut-van-szamunkra-hogy-megverjuk-az-usa-t-es-kinat-294848"
"263","2018-08-21 05:30:00","Huszák Dániel","Kitaláltak egy teljesen újfajta biztosítót, milliárdok repültek rá egy pillanat alatt","https://www.portfolio.hu/bank/20180821/kitalaltak-egy-teljesen-ujfajta-biztositot-milliardok-repultek-ra-egy-pillanat-alatt-294986"
"264","2018-08-17 09:20:00","Portfolio","Blockchainalapú mobilfizetési rendszert fejleszt két pénzintézet","https://www.portfolio.hu/bank/20180817/blockchainalapu-mobilfizetesi-rendszert-fejleszt-ket-penzintezet-295040"
"265","2018-08-14 10:14:00","Portfolio","Komoly újításokkal lepné meg a világot az egyik legnagyobb kínai bank","https://www.portfolio.hu/bank/20180814/komoly-ujitasokkal-lepne-meg-a-vilagot-az-egyik-legnagyobb-kinai-bank-294696"
"266","2018-08-14 10:00:00","Csiki Gergely","Most van kritikus döntési pontnál Magyarország - Interjú az MSD hazai vezérével","https://www.portfolio.hu/gazdasag/20180814/most-van-kritikus-dontesi-pontnal-magyarorszag-interju-az-msd-hazai-vezerevel-294426"
"267","2018-08-13 05:30:00","Portfolio","Kiszakadnak Európából az ipari forradalmárok, készüljünk a káoszra?","https://www.portfolio.hu/uzlet/20180813/kiszakadnak-europabol-az-ipari-forradalmarok-keszuljunk-a-kaoszra-294350"
"268","2018-08-11 18:12:00","Portfolio","Sorra jelennek meg az újabbnál újabb õrületek az ingatlanoknál","https://www.portfolio.hu/ingatlan/20180811/sorra-jelennek-meg-az-ujabbnal-ujabb-oruletek-az-ingatlanoknal-294220"
"269","2018-07-20 14:53:00","Portfolio","A vámháború után a devizaháborúba is beleáll Trump","https://www.portfolio.hu/deviza/20180720/a-vamhaboru-utan-a-devizahaboruba-is-beleall-trump-292496"
"270","2018-07-17 16:15:00","Portfolio","Mi folyik itt? A magasabb bérleti díjak iránt nõ jobban a kereslet?","https://www.portfolio.hu/ingatlan/20180717/mi-folyik-itt-a-magasabb-berleti-dijak-irant-no-jobban-a-kereslet-292158"
"271","2018-07-05 08:31:00","Soltész Krisztina","Globális mûtárgypiaci trendek","https://www.portfolio.hu/befektetes/20180705/globalis-mutargypiaci-trendek-290954"
"272","2018-07-04 09:54:00","Portfolio","Megbéníthatják a modern technológiák a pénzügyi rendszert az EBA szerint","https://www.portfolio.hu/bank/20180704/megbenithatjak-a-modern-technologiak-a-penzugyi-rendszert-az-eba-szerint-290846"
"273","2018-06-27 10:22:00","Huszák Dániel","Elsõ sorból nézte végig a 2008-as válságot, most elárulja, miben lát fantáziát","https://www.portfolio.hu/uzlet/20180627/elso-sorbol-nezte-vegig-a-2008-as-valsagot-most-elarulja-miben-lat-fantaziat-289940"
"274","2018-06-21 11:00:00","Rakó Ágnes, KPMG","Kevesen gondolják, hogy már ez a munkakör is automatizálható","https://www.portfolio.hu/uzlet/20180621/kevesen-gondoljak-hogy-mar-ez-a-munkakor-is-automatizalhato-289476"
"275","2018-06-03 17:15:00","Portfolio","Gyökeresen át kell alakítani az oktatást, ha nem akarunk teljesen lemaradni","https://www.portfolio.hu/ingatlan/20180603/gyokeresen-at-kell-alakitani-az-oktatast-ha-nem-akarunk-teljesen-lemaradni-287250"
"276","2018-05-29 17:00:00","Portfolio","Rendkívüli kihívás elõtt állnak a magyar energiavállalatok","https://www.portfolio.hu/uzlet/20180529/rendkivuli-kihivas-elott-allnak-a-magyar-energiavallalatok-287098"
"277","2018-05-29 11:30:00","Portfolio","Hogy fog kinézni a céged 20 év múlva? A Szilícium-völgybõl jönnek, és elmondják","https://www.portfolio.hu/uzlet/20180529/hogy-fog-kinezni-a-ceged-20-ev-mulva-a-szilicium-volgybol-jonnek-es-elmondjak-287012"
"278","2018-05-29 10:00:00","Hajnal Mihály, Tengely Veronika, MNB","A robotok legyõzhetik az árak emelkedését","https://www.portfolio.hu/gazdasag/20180529/a-robotok-legyozhetik-az-arak-emelkedeset-286792"
"279","2018-05-29 08:30:00","Portfolio","Okosváros: kik lesznek az igazi nyertesek?","https://www.portfolio.hu/ingatlan/20180529/okosvaros-kik-lesznek-az-igazi-nyertesek-286946"
"280","2018-05-25 05:35:00","Hornyák József","Itt a nagy terv, amivel az új Orbán-kormány megmenti a magyar gazdaságot!","https://www.portfolio.hu/gazdasag/20180525/itt-a-nagy-terv-amivel-az-uj-orban-kormany-megmenti-a-magyar-gazdasagot-286548"
"281","2018-05-23 14:00:00","Portfolio","Elképesztõ ötletekkel indultak el az éles kísérletek - Vidéken épül a jövõ","https://www.portfolio.hu/ingatlan/20180523/elkepeszto-otletekkel-indultak-el-az-eles-kiserletek-videken-epul-a-jovo-285544"
"282","2018-05-21 08:00:00","Portfolio","Ezek a legjobb magyar városok a lakásfejlesztõk szemével","https://www.portfolio.hu/ingatlan/20180521/ezek-a-legjobb-magyar-varosok-a-lakasfejlesztok-szemevel-285820"
"283","2018-05-20 15:30:00","Portfolio","Tízezreknek adnak munkát Budapesten - Mi lenne, ha holnap kivonulnának?","https://www.portfolio.hu/ingatlan/20180520/tizezreknek-adnak-munkat-budapesten-mi-lenne-ha-holnap-kivonulnanak-267915"
"284","2018-05-19 13:01:00","Portfolio","Út és vasútépítési boom zajlik Magyarországon - Van, aki nem örül ennek","https://www.portfolio.hu/ingatlan/20180519/ut-es-vasutepitesi-boom-zajlik-magyarorszagon-van-aki-nem-orul-ennek-285790"
"285","2018-05-18 11:00:00","Portfolio","Mit keres a görög filozófia és sci-fi az üzleti döntésekben? (x)","https://www.portfolio.hu/premium/20180518/mit-keres-a-gorog-filozofia-es-sci-fi-az-uzleti-dontesekben-285772"
"286","2018-05-17 10:20:00","Portfolio","Hoppá! További 30 ezer négyzetméternyi pláza épülhet Budán","https://www.portfolio.hu/ingatlan/20180517/hoppa-tovabbi-30-ezer-negyzetmeternyi-plaza-epulhet-budan-285746"
"287","2018-05-16 17:44:00","Portfolio","Teljesen átrendezheti az energiaszektort a blokklánc","https://www.portfolio.hu/uzlet/20180516/teljesen-atrendezheti-az-energiaszektort-a-blokklanc-285692"
"288","2018-05-16 15:12:00","Portfolio","Újabb pláza építése indulhat Budán","https://www.portfolio.hu/ingatlan/20180516/ujabb-plaza-epitese-indulhat-budan-285662"
"289","2018-05-16 10:00:00","Portfolio","Mi lesz a szebb napokat látott budai épület sorsa?","https://www.portfolio.hu/ingatlan/20180516/mi-lesz-a-szebb-napokat-latott-budai-epulet-sorsa-285602"
"290","2018-05-13 09:15:00","Portfolio","Az ûrverseny semmi ahhoz képest, ami most jön","https://www.portfolio.hu/uzlet/20180513/az-urverseny-semmi-ahhoz-kepest-ami-most-jon-285140"
"291","2018-05-11 14:30:00","Portfolio","Energetikai startupokat díjazott az MVM","https://www.portfolio.hu/uzlet/20180511/energetikai-startupokat-dijazott-az-mvm-285126"
"292","2018-05-10 16:15:00","Portfolio","Megtorpedózhatja az állam az új budai gigapláza építését!","https://www.portfolio.hu/ingatlan/20180510/megtorpedozhatja-az-allam-az-uj-budai-gigaplaza-epiteset-285000"
"293","2018-05-08 05:42:00","Portfolio","Öregedési válság, klímakatasztrófa - most degeszre keresheted magad rajtuk","https://www.portfolio.hu/befektetes/20180508/oregedesi-valsag-klimakatasztrofa-most-degeszre-keresheted-magad-rajtuk-284550"
"294","2018-05-04 14:10:00","Turzó Ádám Pál","Digitális háborút robbantottak ki a bankok ellen: egy magyar cég mentheti meg õket","https://www.portfolio.hu/uzlet/20180504/digitalis-haborut-robbantottak-ki-a-bankok-ellen-egy-magyar-ceg-mentheti-meg-oket-281046"
"295","2018-04-30 12:16:00","Portfolio","Óriási változás küszöbén állhat a bitcoin - Új szintre léphet a kriptodeviza","https://www.portfolio.hu/gazdasag/20180430/oriasi-valtozas-kuszoben-allhat-a-bitcoin-uj-szintre-lephet-a-kriptodeviza-283942"
"296","2018-04-25 16:40:00","Portfolio","Átalakítja az ingatlanpiacot a digitalizáció?","https://www.portfolio.hu/ingatlan/20180425/atalakitja-az-ingatlanpiacot-a-digitalizacio-283390"
"297","2018-04-25 10:01:00","Huszák Dániel","Radikális újításokkal robbantanának a magyar piacon a biztosítók","https://www.portfolio.hu/bank/20180425/radikalis-ujitasokkal-robbantananak-a-magyar-piacon-a-biztositok-283034"
"298","2018-04-23 10:34:00","Portfolio","Nemzetközi versenyen gyõzött egy kis magyar startup","https://www.portfolio.hu/uzlet/20180423/nemzetkozi-versenyen-gyozott-egy-kis-magyar-startup-283226"
"299","2018-04-19 14:28:00","Portfolio","Tétovázó cégeken múlik, hogy a ma ismert világot elsöpri-e végül a mesterséges intelligencia","https://www.portfolio.hu/uzlet/20180419/tetovazo-cegeken-mulik-hogy-a-ma-ismert-vilagot-elsopri-e-vegul-a-mesterseges-intelligencia-282604"
"300","2018-04-19 10:43:00","Portfolio","Csak fogod a fejed, mik vannak - Óriási fejlesztések zajlanak a logisztikában","https://www.portfolio.hu/uzlet/20180419/csak-fogod-a-fejed-mik-vannak-oriasi-fejlesztesek-zajlanak-a-logisztikaban-282878"
"301","2018-04-18 13:04:00","Portfolio","Elárulta a Waberer's ügyvezetõje, mi jelentheti a magyar cégek jövõjét","https://www.portfolio.hu/uzlet/20180418/elarulta-a-waberers-ugyvezetoje-mi-jelentheti-a-magyar-cegek-jovojet-282740"
"302","2018-04-17 09:27:00","Portfolio","Elszállt az alumínium ára Trump lépésére","https://www.portfolio.hu/uzlet/20180417/elszallt-az-aluminium-ara-trump-lepesere-282598"
"303","2018-04-10 16:30:00","Portfolio","Fizet a Facebook, ha adatlopást jelentesz fel","https://www.portfolio.hu/uzlet/20180410/fizet-a-facebook-ha-adatlopast-jelentesz-fel-281982"
"304","2018-03-25 06:20:00","Portfolio","Brutális támadás alatt állnak a bankjaink - Íme a 10 legveszélyesebb felforgató","https://www.portfolio.hu/bank/20180325/brutalis-tamadas-alatt-allnak-a-bankjaink-ime-a-10-legveszelyesebb-felforgato-280444"
"305","2018-02-27 15:54:00","MTI","Hónapokon belül indul a Facebook szuperhálózatának tesztelése Magyarországon","https://www.portfolio.hu/uzlet/20180227/honapokon-belul-indul-a-facebook-szuperhalozatanak-tesztelese-magyarorszagon-278027"
"306","2018-02-25 15:12:00","Portfolio","Újabb magyar innovációs siker a rák elleni harcban","https://www.portfolio.hu/uzlet/20180225/ujabb-magyar-innovacios-siker-a-rak-elleni-harcban-277793"
"307","2018-02-21 08:41:00","Portfolio","Amerikai terjeszkedésre kap dollármilliókat a magyar sikersztori","https://www.portfolio.hu/uzlet/20180221/amerikai-terjeszkedesre-kap-dollarmilliokat-a-magyar-sikersztori-277285"
"308","2018-02-20 15:34:00","Fekete Beatrix","Jön a negyedik ipari forradalom és kereshetünk magunknak új munkát","https://www.portfolio.hu/uzlet/20180220/jon-a-negyedik-ipari-forradalom-es-kereshetunk-magunknak-uj-munkat-277111"
"309","2018-02-12 10:22:00","Portfolio","MNB: a globalizáció új fázisában is indokolt még a laza monetáris politika","https://www.portfolio.hu/gazdasag/20180212/mnb-a-globalizacio-uj-fazisaban-is-indokolt-meg-a-laza-monetaris-politika-276339"
"310","2018-02-07 19:06:00","Portfolio","Trump sem érti, mi folyik a tõzsdéken","https://www.portfolio.hu/uzlet/20180207/trump-sem-erti-mi-folyik-a-tozsdeken-275971"
"311","2018-02-07 16:20:00","Nagy Viktor","Mi a következõ nagy dobás a Telekomnál? Mészárosék szállnak be, vagy indul a kriptodeviza-õrület?","https://www.portfolio.hu/uzlet/20180207/mi-a-kovetkezo-nagy-dobas-a-telekomnal-meszarosek-szallnak-be-vagy-indul-a-kriptodeviza-orulet-275801"
"312","2018-02-02 17:54:00","MTI","Szárnyalni fog Közép-Európa 2018-ban a cégek szerint","https://www.portfolio.hu/uzlet/20180202/szarnyalni-fog-kozep-europa-2018-ban-a-cegek-szerint-275543"
"313","2018-01-30 09:30:00","Portfolio","A Continental mesterséges intelligencia központot nyit Budapesten","https://www.portfolio.hu/uzlet/20180130/a-continental-mesterseges-intelligencia-kozpontot-nyit-budapesten-275061"
"314","2018-01-26 19:58:00","Portfolio","Megjósolta a gazdasági világválságot, most a bitcoinra mondta ki a végítéletet","https://www.portfolio.hu/uzlet/20180126/megjosolta-a-gazdasagi-vilagvalsagot-most-a-bitcoinra-mondta-ki-a-vegiteletet-274865"
"315","2018-01-18 11:33:00","Virág Barnabás, MNB","Repedések a falon - úton a közgazdaságtan megújulása felé?","https://www.portfolio.hu/gazdasag/20180118/repedesek-a-falon-uton-a-kozgazdasagtan-megujulasa-fele-273805"
"316","2018-01-17 10:25:00","Huszák Dániel","10 ütõs bizonyíték, hogy a Bitcoin-titok berobbant a bankokba","https://www.portfolio.hu/bank/20180117/10-utos-bizonyitek-hogy-a-bitcoin-titok-berobbant-a-bankokba-273731"
"317","2018-01-05 16:45:00","Futó Péter","A logisztika lehet az e-kereskedelem igazi nyertese","https://www.portfolio.hu/ingatlan/20180105/a-logisztika-lehet-az-e-kereskedelem-igazi-nyertese-271879"
"318","2017-12-21 11:00:00","Portfolio","Continental: a valódi vonzerõt a vállalat értékei jelentik (x)","https://www.portfolio.hu/premium/20171221/continental-a-valodi-vonzerot-a-vallalat-ertekei-jelentik-271313"
"319","2017-12-19 09:49:00","Portfolio","Adataink tömkelegét kapják meg a jegybankok","https://www.portfolio.hu/bank/20171219/adataink-tomkeleget-kapjak-meg-a-jegybankok-271417"
"320","2017-12-14 09:03:00","Portfolio","Erre a cafetériára vár a legtöbb dolgozó - Csak talán még nem is tud róla","https://www.portfolio.hu/gazdasag/20171214/erre-a-cafeteriara-var-a-legtobb-dolgozo-csak-talan-meg-nem-is-tud-rola-270319"
"321","2017-12-13 06:22:00","Huszák Dániel","Hamarosan eltûnik a ma ismert világ: az emberiség már szuperelméket fejleszt","https://www.portfolio.hu/befektetes/20171213/hamarosan-eltunik-a-ma-ismert-vilag-az-emberiseg-mar-szuperelmeket-fejleszt-270643"
"322","2017-12-04 10:21:00","Portfolio","Robotok nyomoznak a csalók után, és elképesztõen hatékonyan csinálják","https://www.portfolio.hu/uzlet/20171204/robotok-nyomoznak-a-csalok-utan-es-elkepesztoen-hatekonyan-csinaljak-269915"
"323","2017-11-30 09:08:00","Portfolio","Választhatsz: pofátlanul ellopják minden adatodat, vagy nem kapsz hitelt","https://www.portfolio.hu/bank/20171130/valaszthatsz-pofatlanul-ellopjak-minden-adatodat-vagy-nem-kapsz-hitelt-269589"
"324","2017-11-29 14:02:00","Portfolio","Mesterséges intelligenciával irányítják a jövõ városait","https://www.portfolio.hu/ingatlan/20171129/mesterseges-intelligenciaval-iranyitjak-a-jovo-varosait-269501"
"325","2017-11-29 08:55:00","Portfolio","Néhány hét múlva 12 takarékszövetkezet marad Magyarországon","https://www.portfolio.hu/bank/20171129/nehany-het-mulva-12-takarekszovetkezet-marad-magyarorszagon-269433"
"326","2017-11-20 09:21:00","Portfolio","Egyre nagyobbra hízik az Alibaba-birodalom","https://www.portfolio.hu/uzlet/20171120/egyre-nagyobbra-hizik-az-alibaba-birodalom-268411"
"327","2017-11-16 18:16:00","MTI","Magyar figyelmeztetés: a globális értékláncok a múlt, a digitalizáció a jövõ","https://www.portfolio.hu/gazdasag/20171116/magyar-figyelmeztetes-a-globalis-erteklancok-a-mult-a-digitalizacio-a-jovo-268201"
"328","2017-11-03 11:02:00","Huszák Dániel","10 bank, amely a digitális forradalom élére állt","https://www.portfolio.hu/bank/20171103/10-bank-amely-a-digitalis-forradalom-elere-allt-266823"
"329","2017-11-01 08:58:00","Háhner Petra","Közel az idõ, amikor robotok fognak állásinterjúztatni","https://www.portfolio.hu/uzlet/20171101/kozel-az-ido-amikor-robotok-fognak-allasinterjuztatni-266645"
"330","2017-10-25 16:36:00","Portfolio","Átok vagy áldás? Új kihívások elõtt áll a bankszektor","https://www.portfolio.hu/bank/20171025/atok-vagy-aldas-uj-kihivasok-elott-all-a-bankszektor-266165"
"331","2017-10-20 15:15:00","Portfolio","Valójában mindannyian a Facebook és a Google termékei vagyunk","https://www.portfolio.hu/uzlet/20171020/valojaban-mindannyian-a-facebook-es-a-google-termekei-vagyunk-265837"
"332","2017-10-13 16:45:00","Portfolio","Meghódítja a bankszektort a mesterséges intelligencia","https://www.portfolio.hu/bank/20171013/meghoditja-a-bankszektort-a-mesterseges-intelligencia-265225"
"333","2017-10-12 06:10:00","Fekete Beatrix","Új világ jön: a világ túloldaláról hozhatják el ide a városi forradalmat","https://www.portfolio.hu/uzlet/20171012/uj-vilag-jon-a-vilag-tuloldalarol-hozhatjak-el-ide-a-varosi-forradalmat-264871"
"334","2017-09-22 09:34:00","Portfolio","Tõzsdére megy a világ egyik legnagyobb insurtech cége","https://www.portfolio.hu/uzlet/20170922/tozsdere-megy-a-vilag-egyik-legnagyobb-insurtech-cege-262963"
"335","2017-09-09 07:25:00","Portfolio","Elképesztõ változásokat hoz az 5G","https://www.portfolio.hu/uzlet/20170909/elkepeszto-valtozasokat-hoz-az-5g-261749"
"336","2017-08-25 08:52:00","Portfolio","A hír, aminek befektetõként is örülsz: idén csak 100 milliárd dollárt vesztettél","https://www.portfolio.hu/befektetes/20170825/a-hir-aminek-befektetokent-is-orulsz-iden-csak-100-milliard-dollart-vesztettel-260373"
"337","2017-08-18 09:49:00","Portfolio","Ravasz bennfentes kereskedõket csíptek el","https://www.portfolio.hu/uzlet/20170818/ravasz-bennfentes-kereskedoket-csiptek-el-259751"
"338","2017-07-26 14:10:00","Portfolio","Több százezren égették meg magukat, hadat üzentek a piramisjátékoknak","https://www.portfolio.hu/befektetes/20170726/tobb-szazezren-egettek-meg-magukat-hadat-uzentek-a-piramisjatekoknak-257633"
"339","2017-07-08 15:04:00","Portfolio","Álhíreket gyártott a bukott színésznõ, így manipulálta a tõzsdéket","https://www.portfolio.hu/uzlet/20170708/alhireket-gyartott-a-bukott-szineszno-igy-manipulalta-a-tozsdeket-255701"
"340","2017-06-13 21:15:00","MTI","Merkel: lemaradhat Németország, nézzétek meg az észteket","https://www.portfolio.hu/uzlet/20170613/merkel-lemaradhat-nemetorszag-nezzetek-meg-az-eszteket-253463"
